workload,T_sec,pages,write_cold_pct,cold_pct,windows_averaged,cold_method,write_cold_sd,cold_sd,freed_pct
memcached skew-t080,60,427721,33.99,0.01,2,smaps_referenced,2.25,0.00,0.00
memcached skew-t080,120,427721,7.86,0.01,2,smaps_referenced,7.47,0.00,0.00
memcached skew-t080,300,427721,0.21,0.01,2,smaps_referenced,0.00,0.00,0.00
memcached skew-t080,600,427721,0.20,0.01,2,smaps_referenced,0.00,0.00,0.00
