elapsed_s,ns_per_line,resid_pct,phase
1473.158,618.8,49.44,2
1474.988,639.7,,2
1476.402,627.7,,2
1477.821,630.7,,2
1479.272,649.5,,2
1480.719,642.0,49.60,2
1482.565,645.2,,2
1483.982,629.1,,2
1485.368,609.2,,2
1486.806,643.0,,2
1488.266,656.5,49.73,2
1490.101,632.5,,2
1491.541,644.1,,2
1492.995,653.2,,2
1494.447,641.8,,2
1495.875,632.5,49.89,2
1497.718,634.0,,2
1499.147,636.5,,2
1500.571,635.0,,2
1502.003,638.8,,2
1503.451,636.1,50.04,2
1505.331,671.4,,2
1506.766,640.4,,2
1508.213,645.9,,2
1509.653,632.9,,2
1511.063,615.2,50.20,2
1512.918,650.8,,2
1514.334,630.1,,2
1515.765,632.2,,2
1517.268,683.5,,2
1518.700,634.2,50.34,2
1520.531,637.8,,2
1521.960,636.7,,2
1523.376,628.3,,2
1524.839,657.9,,2
1526.290,649.3,50.49,2
1528.102,617.8,,2
1529.571,659.6,,2
1531.004,639.6,,2
1532.431,635.7,,2
1533.821,610.5,50.64,2
1535.722,677.5,,2
1537.174,646.8,,2
1538.595,628.6,,2
1540.064,663.7,,2
1541.473,620.6,50.80,2
1543.374,677.2,,2
1544.833,653.4,,2
1546.265,638.6,,2
1547.713,638.9,,2
1549.286,727.9,50.98,2
1551.127,643.8,,2
1552.561,632.6,,2
1554.016,651.1,,2
1555.453,641.0,,2
1556.883,638.1,51.11,2
1558.698,630.2,,2
1560.119,632.0,,2
1561.569,649.7,,2
1563.011,641.1,,2
1564.457,644.7,51.25,2
1566.270,623.7,,2
1567.675,621.8,,2
1569.110,636.9,,2
1570.564,646.0,,2
1572.029,654.8,51.39,2
1573.836,626.5,,2
1575.325,675.5,,2
1576.824,681.1,,2
1578.231,622.6,,2
1579.688,653.3,51.55,2
1581.537,652.4,,2
1582.986,641.5,,2
1584.447,658.3,,2
1585.897,645.6,,2
1587.336,638.0,51.70,2
1589.203,662.4,,2
1590.639,641.2,,2
1592.068,636.9,,2
1593.519,650.7,,2
1594.964,648.4,51.83,2
1596.850,668.6,,2
1598.300,650.7,,2
1599.698,618.1,,2
1601.162,659.0,,2
1602.611,649.6,51.98,2
1604.492,658.7,,2
1605.995,673.6,,2
1607.441,636.3,,2
1608.887,647.8,,2
1610.342,651.6,52.13,2
1612.165,631.1,,2
1613.614,649.5,,2
1615.065,643.3,,2
1616.487,633.4,,2
1617.984,672.6,52.26,2
1619.832,641.8,,2
1621.280,649.7,,2
1622.750,662.8,,2
1624.160,624.9,,2
1625.621,650.2,52.41,2
1627.480,658.9,,2
1628.929,649.0,,2
1630.387,653.5,,2
1631.857,654.5,,2
1633.350,669.6,52.55,2
1635.193,648.9,,2
1636.662,660.0,,2
1638.137,665.9,,2
1639.595,645.1,,2
1641.103,677.2,52.71,2
1642.978,670.8,,2
1644.431,646.8,,2
1645.869,642.8,,2
1647.365,668.9,,2
1648.806,635.4,52.85,2
1650.704,683.9,,2
1652.194,669.8,,2
1653.670,666.6,,2
1655.176,682.2,,2
1656.602,626.2,53.00,2
1658.472,662.7,,2
1659.920,647.6,,2
1661.413,679.1,,2
1662.895,667.9,,2
1664.355,649.0,53.15,2
1666.235,673.6,,2
1667.648,627.9,,2
1669.128,666.3,,2
1670.616,673.1,,2
1672.098,670.5,53.30,2
1673.962,663.2,,2
1675.473,689.0,,2
1676.950,667.5,,2
1678.437,673.7,,2
1679.899,659.3,53.46,2
1681.777,662.9,,2
1683.212,640.4,,2
1684.656,644.9,,2
1686.125,662.6,,2
1687.641,684.4,53.59,2
1689.515,661.4,,2
1690.983,663.2,,2
1692.426,645.3,,2
1693.931,685.3,,2
1695.472,697.8,53.74,2
1697.364,673.8,,2
1698.819,654.8,,2
1700.312,677.5,,2
1701.871,719.7,,2
1703.335,655.5,53.89,2
1705.235,686.3,,2
1706.729,678.6,,2
1708.170,644.2,,2
1709.625,654.0,,2
1711.119,676.6,54.05,2
1713.032,689.8,,2
1714.503,656.2,,2
1716.028,694.0,,2
1717.470,645.4,,2
1718.912,644.7,54.19,2
1720.795,666.1,,2
1722.257,657.5,,2
1723.770,686.5,,2
1725.300,702.2,,2
1726.784,670.9,54.35,2
1728.678,680.9,,2
1730.176,679.5,,2
1731.672,676.5,,2
1733.126,646.8,,2
1734.612,668.8,54.50,2
1736.482,658.6,,2
1737.992,679.9,,2
1739.483,677.3,,2
1740.948,660.0,,2
1742.444,679.5,54.64,2
1744.393,716.9,,2
1745.918,699.4,,2
1747.395,668.2,,2
1748.882,672.4,,2
1750.385,683.5,54.80,2
1752.289,687.6,,2
1753.800,682.4,,2
1755.272,660.6,,2
1756.774,681.6,,2
1758.233,655.9,54.94,2
1760.121,669.7,,2
1761.665,699.2,,2
1763.153,674.6,,2
1764.621,661.8,,2
1766.123,682.8,55.08,2
1768.043,698.9,,2
1769.546,684.2,,2
1771.050,684.5,,2
1772.565,679.9,,2
1774.057,676.8,55.23,2
1775.941,675.8,,2
1777.411,663.6,,2
1778.916,675.2,,2
1780.380,654.6,,2
1781.833,652.1,55.37,2
1783.717,665.6,,2
1785.207,675.0,,2
1786.717,688.4,,2
1788.201,667.0,,2
1789.714,686.3,55.51,2
1791.614,678.0,,2
1793.126,687.5,,2
1794.653,698.3,,2
1796.139,672.6,,2
1797.597,656.7,55.66,2
1799.535,708.6,,2
1801.047,688.8,,2
1802.540,667.2,,2
1804.030,676.1,,2
1805.507,668.6,55.81,2
1807.424,677.8,,2
1808.937,689.9,,2
1810.450,690.2,,2
1811.948,676.5,,2
1813.513,725.1,55.96,2
1815.420,690.1,,2
1816.952,702.3,,2
1818.446,676.6,,2
1819.926,669.8,,2
1821.455,691.9,56.12,2
1823.387,705.9,,2
1824.872,670.6,,2
1826.365,677.8,,2
1827.949,735.5,,2
1829.444,678.7,56.27,2
1831.430,733.6,,2
1832.965,704.2,,2
1834.473,687.5,,2
1835.991,683.1,,2
1837.542,713.3,56.42,2
1839.475,698.1,,2
1841.015,705.3,,2
1842.490,663.5,,2
1843.977,674.2,,2
1845.481,684.7,56.56,2
1847.365,667.8,,2
1848.888,698.2,,2
1850.404,685.5,,2
1851.930,697.8,,2
1853.486,718.1,56.71,2
1855.378,673.2,,2
1856.991,743.8,,2
1858.555,714.5,,2
1860.037,671.1,,2
1861.541,686.3,56.89,2
1863.474,702.3,,2
1864.985,685.0,,2
1866.532,707.1,,2
1868.026,678.3,,2
1869.490,657.4,57.02,2
1871.480,731.9,,2
1872.973,668.9,,2
1874.511,700.3,,2
1876.088,723.3,,2
1877.656,718.3,57.18,2
1879.550,677.3,,2
1881.114,721.9,,2
1882.628,690.9,,2
1884.144,683.4,,2
1885.673,700.1,57.32,2
1887.540,659.8,,2
1889.022,671.6,,2
1890.543,695.5,,2
1892.068,693.0,,2
1893.600,702.1,57.46,2
1895.542,697.4,,2
1897.040,681.8,,2
1898.554,692.3,,2
1900.067,683.6,,2
1901.603,704.9,57.60,2
1903.565,711.6,,2
1905.101,695.0,,2
1906.619,693.3,,2
1908.155,706.6,,2
1909.649,672.2,57.76,2
1911.563,694.2,,2
1913.119,717.7,,2
1914.649,697.1,,2
1916.217,725.3,,2
1917.724,686.5,57.91,2
1919.629,688.9,,2
1921.165,701.6,,2
1922.728,721.7,,2
1924.276,713.3,,2
1925.858,727.6,58.06,2
1927.795,700.6,,2
1929.278,672.4,,2
1930.818,708.2,,2
1932.350,701.5,,2
1933.920,719.8,58.20,2
1935.879,711.7,,2
1937.439,720.4,,2
1938.973,703.6,,2
1940.515,708.6,,2
1942.040,698.2,58.37,2
1944.019,727.6,,2
1945.563,710.3,,2
1947.098,697.4,,2
1948.702,743.5,,2
1950.226,693.7,58.51,2
1952.148,698.6,,2
1953.649,683.8,,2
1955.233,736.9,,2
1956.763,702.2,,2
1958.356,740.5,58.66,2
1960.306,716.8,,2
1961.821,691.7,,2
1963.367,701.4,,2
1964.920,705.3,,2
1966.488,725.5,58.81,2
1968.412,701.4,,2
1969.937,699.6,,2
1971.475,697.5,,2
1973.008,702.8,,2
1974.539,701.9,58.96,2
1976.468,694.5,,2
1978.047,723.5,,2
1979.626,721.7,,2
1981.195,725.4,,2
1982.695,677.4,59.09,2
1984.630,706.6,,2
1986.250,757.6,,2
1987.805,707.9,,2
1989.391,730.6,,2
1990.947,717.3,59.25,2
1992.954,746.0,,2
1994.475,695.5,,2
1995.982,685.4,,2
1997.574,740.9,,2
1999.181,739.4,59.41,2
2001.170,741.0,,2
2002.702,697.0,,2
2004.270,718.2,,2
2005.810,708.1,,2
2007.356,705.8,59.55,2
2009.290,703.8,,2
2010.828,706.6,,2
2012.366,706.6,,2
2013.912,705.9,,2
2015.486,730.5,59.69,2
2017.399,695.1,,2
2019.044,774.3,,2
2020.585,705.0,,2
2022.114,700.0,,2
2023.674,720.3,59.86,2
2025.659,722.2,,2
2027.229,719.9,,2
2028.773,711.8,,2
2030.335,719.8,,2
2031.872,703.4,59.99,2
2033.798,701.1,,2
2035.357,710.5,,2
2036.974,744.8,,2
2038.555,729.0,,2
2040.124,725.4,60.14,2
2042.094,724.6,,2
2043.673,732.2,,2
2045.241,720.8,,2
2046.856,755.1,,2
2048.410,707.4,60.29,2
2050.398,742.3,,2
2051.951,710.7,,2
2053.498,713.3,,2
2055.100,742.3,,2
2056.678,731.1,60.44,2
2058.667,742.2,,2
2060.203,704.4,,2
2061.745,709.3,,2
2063.312,715.3,,2
2064.896,735.0,60.59,2
2066.819,697.7,,2
2068.368,706.9,,2
2069.954,738.1,,2
2071.552,745.5,,2
2073.097,707.2,60.73,2
2075.066,728.6,,2
2076.682,755.8,,2
2078.276,741.8,,2
2079.839,715.7,,2
2081.393,716.9,60.89,2
2083.401,745.8,,2
2084.977,730.5,,2
2086.586,748.3,,2
2088.145,719.6,,2
2089.700,716.6,61.03,2
2091.675,731.7,,2
2093.275,746.5,,2
2094.834,720.9,,2
2096.430,740.8,,2
2098.041,754.1,61.18,2
2100.082,767.1,,2
2101.700,757.1,,2
2103.286,734.3,,2
2104.836,713.9,,2
2106.472,761.5,61.35,2
2108.435,724.8,,2
2110.019,732.3,,2
2111.598,732.6,,2
2113.168,726.2,,2
2114.782,755.2,61.51,2
2116.819,761.3,,2
2118.420,746.4,,2
2119.999,732.3,,2
2121.606,749.3,,2
2123.217,740.9,61.66,2
2125.159,706.0,,2
2126.731,722.7,,2
2128.296,724.5,,2
2129.882,736.5,,2
2131.502,759.1,61.81,2
2133.531,762.4,,2
2135.074,710.8,,2
2136.678,748.4,,2
2138.243,724.0,,2
2139.846,742.7,61.95,2
2141.825,735.9,,2
2143.444,756.9,,2
2145.057,753.4,,2
2146.680,757.6,,2
2148.296,755.9,62.11,2
2150.244,716.0,,2
2151.793,712.7,,2
2153.392,745.6,,2
2154.968,729.8,,2
2156.495,699.8,62.25,2
2158.454,723.4,,2
2160.009,714.5,,2
2161.631,760.8,,2
2163.158,700.9,,2
2164.732,730.4,62.39,2
2166.688,713.4,,2
2168.280,740.4,,2
2169.874,735.8,,2
2171.488,742.5,,2
2173.118,764.9,62.54,2
2175.129,753.5,,2
2176.746,751.8,,2
2178.365,755.5,,2
2179.943,726.4,,2
2181.554,752.6,62.70,2
2183.568,749.6,,2
2185.154,736.8,,2
2186.711,719.1,,2
2188.278,724.6,,2
2189.933,775.4,62.84,2
2191.882,715.9,,2
2193.468,736.5,,2
2195.059,740.0,,2
2196.662,742.3,,2
2198.242,723.5,62.98,2
2200.217,728.7,,2
2201.764,713.8,,2
2203.387,761.8,,2
2204.978,741.3,,2
2206.578,740.9,63.12,2
2208.584,753.1,,2
2210.235,778.4,,2
2211.873,768.2,,2
2213.521,777.4,,2
2215.096,726.8,63.29,2
2217.073,728.9,,2
2218.678,748.8,,2
2220.306,762.8,,2
2221.909,748.5,,2
2223.529,755.1,63.43,2
2225.543,758.8,,2
2227.198,780.6,,2
2228.752,716.8,,2
2230.362,752.2,,2
2231.971,750.8,63.59,2
2233.995,756.5,,2
2235.638,765.5,,2
2237.259,758.5,,2
2238.821,722.7,,2
2240.432,752.4,63.72,2
2242.445,753.5,,2
2244.068,759.9,,2
2245.691,752.2,,2
2247.267,730.2,,2
2248.943,793.9,63.88,2
2250.952,745.5,,2
2252.613,780.4,,2
2254.190,731.5,,2
2255.778,732.8,,2
2257.393,754.2,64.03,2
2259.434,765.8,,2
2261.048,754.5,,2
2262.629,730.9,,2
2264.241,753.4,,2
2265.846,748.0,64.18,2
2267.901,780.9,,2
2269.546,769.7,,2
2271.125,732.5,,2
2272.715,739.7,,2
2274.334,755.6,64.33,2
2276.353,752.5,,2
2278.016,785.8,,2
2279.603,734.5,,2
2281.208,748.5,,2
2282.887,796.0,64.47,2
2284.945,786.8,,2
2286.550,744.8,,2
2288.215,780.9,,2
2289.868,781.4,,2
2291.522,772.6,64.63,2
2293.497,734.2,,2
2295.115,758.1,,2
2296.707,742.0,,2
2298.336,766.1,,2
2299.955,757.8,64.78,2
2302.020,783.1,,2
2303.647,764.2,,2
2305.310,782.2,,2
2306.959,776.6,,2
2308.616,781.9,64.94,2
2310.683,782.1,,2
2312.335,778.7,,2
2313.930,735.8,,2
2315.595,787.6,,2
2317.213,757.1,65.09,2
2319.204,742.2,,2
2320.897,805.4,,2
2322.509,743.3,,2
2324.134,761.6,,2
2325.743,741.0,65.24,2
2327.797,784.4,,2
2329.465,780.0,,2
2331.073,752.2,,2
2332.646,723.0,,2
2334.262,757.7,65.38,2
2336.246,738.6,,2
2337.857,743.2,,2
2339.468,747.4,,2
2341.046,731.3,,2
2342.712,783.2,65.51,2
2344.743,767.8,,2
2346.369,762.4,,2
2348.000,758.7,,2
2349.715,811.8,,2
2351.393,795.3,65.66,2
2353.451,780.3,,2
2355.075,760.9,,2
2356.674,744.6,,2
2358.315,768.9,,2
2359.933,757.2,65.82,2
2361.991,781.0,,2
2363.578,726.7,,2
2365.203,755.3,,2
2366.844,771.9,,2
2368.478,767.1,65.94,2
2370.590,809.4,,2
2372.233,769.1,,2
2373.870,766.2,,2
2375.490,748.0,,2
2377.136,773.3,66.10,2
2379.158,752.1,,2
2380.841,788.5,,2
2382.458,751.4,,2
2384.094,769.7,,2
2385.710,754.2,66.24,2
2387.770,786.3,,2
2389.429,777.2,,2
2391.037,750.3,,2
2392.655,757.3,,2
2394.284,759.4,66.39,2
2396.314,763.0,,2
2398.005,798.3,,2
2399.675,789.8,,2
2401.303,754.3,,2
2402.923,750.7,66.53,2
2404.958,758.8,,2
2406.596,760.9,,2
2408.226,759.2,,2
2409.886,783.9,,2
2411.523,769.5,66.67,2
2413.643,804.8,,2
2415.268,761.8,,2
2416.904,769.6,,2
2418.547,774.4,,2
2420.212,781.8,66.82,2
2422.230,761.2,,2
2423.861,767.1,,2
2425.512,774.9,,2
2427.152,764.5,,2
2428.813,777.0,66.96,2
2430.851,771.0,,2
2432.494,762.8,,2
2434.147,775.7,,2
2435.788,771.9,,2
2437.430,766.7,67.10,2
2439.533,799.8,,2
2441.148,749.5,,2
2442.821,786.4,,2
2444.512,796.2,,2
2446.173,777.7,67.26,2
2448.281,810.7,,2
2449.923,772.9,,2
2451.592,789.1,,2
2453.220,759.8,,2
2454.859,759.7,67.40,2
2456.909,780.5,,2
2458.544,757.5,,2
2460.179,764.0,,2
2461.818,770.7,,2
2463.431,754.0,67.53,2
2465.462,762.2,,2
2467.100,768.2,,2
2468.758,782.6,,2
2470.396,769.4,,2
2472.005,751.2,67.66,2
2474.054,776.5,,2
2475.710,781.3,,2
2477.331,760.1,,2
2478.955,758.5,,2
2480.610,781.7,67.80,2
2482.711,810.2,,2
2484.384,791.7,,2
2486.081,804.4,,2
2487.760,790.6,,2
2489.401,761.5,67.96,2
2491.443,775.3,,2
2493.129,790.2,,2
2494.805,794.0,,2
2496.463,778.2,,2
2498.174,817.5,68.12,2
2500.260,795.5,,2
2501.946,790.6,,2
2503.571,761.7,,2
2505.232,780.0,,2
2506.895,774.7,68.26,2
2508.962,782.4,,2
2510.658,806.8,,2
2512.338,796.4,,2
2514.107,845.4,,2
2515.838,820.3,68.41,2
2517.907,785.9,,2
2519.606,797.9,,2
2521.239,767.3,,2
2522.958,810.4,,2
2524.662,809.4,68.57,2
2526.705,773.8,,2
2528.358,776.1,,2
2530.006,775.4,,2
2531.685,788.3,,2
2533.347,774.2,68.70,2
2535.402,778.7,,2
2537.152,841.0,,2
2538.815,774.9,,2
2540.466,779.3,,2
2542.154,798.7,68.85,2
2544.186,762.1,,2
2545.879,798.0,,2
2547.634,837.0,,2
2549.285,773.4,,2
2550.989,811.3,68.99,2
2553.078,797.1,,2
2554.782,812.1,,2
2556.466,797.0,,2
2558.239,856.2,,2
2559.922,789.5,69.15,2
2562.006,798.5,,2
2563.704,802.8,,2
2565.361,779.2,,2
2567.073,813.8,,2
2568.763,800.9,69.30,2
2570.807,777.6,,2
2572.504,805.0,,2
2574.120,755.4,,2
2575.793,792.2,,2
2577.464,790.7,69.44,2
2579.600,813.4,,2
2581.315,816.3,,2
2583.000,801.3,,2
2584.648,774.5,,2
2586.307,783.7,69.59,2
2588.321,755.0,,2
2589.979,783.8,,2
2591.691,812.3,,2
2593.382,796.8,,2
2595.043,779.3,69.72,2
2597.180,835.8,,2
2598.886,807.4,,2
2600.607,814.5,,2
2602.284,786.1,,2
2603.978,802.8,69.87,2
2606.051,790.3,,2
2607.784,830.5,,2
2609.507,815.5,,2
2611.205,809.3,,2
2612.855,771.4,70.02,2
2614.907,781.4,,2
2616.615,810.8,,2
2618.291,783.2,,2
2619.980,797.9,,2
2621.692,816.6,70.16,2
2623.760,782.2,,2
2625.444,799.6,,2
2627.117,793.4,,2
2628.809,801.5,,2
2630.477,783.0,70.30,2
2632.563,801.9,,2
2634.235,789.5,,2
2635.895,782.8,,2
2637.565,780.4,,2
2639.209,774.7,70.44,2
2641.316,817.6,,2
2643.053,827.4,,2
2644.730,795.0,,2
2646.395,779.7,,2
2648.113,809.9,70.58,2
2650.231,820.6,,2
2651.923,803.8,,2
2653.620,808.3,,2
2655.340,815.0,,2
2657.024,798.9,70.73,2
2659.112,797.8,,2
2660.863,838.0,,2
2662.539,789.0,,2
2664.207,783.0,,2
2665.859,779.8,70.87,2
2667.978,818.7,,2
2669.651,786.0,,2
2671.363,816.8,,2
2673.057,805.1,,2
2674.766,804.5,71.01,2
2676.824,779.1,,2
2678.519,806.0,,2
2680.269,840.4,,2
2681.942,787.4,,2
2683.641,808.1,71.15,2
2685.734,794.7,,2
2687.393,775.3,,2
2689.091,807.9,,2
2690.763,793.1,,2
2692.474,808.9,71.30,2
2694.537,786.5,,2
2696.226,802.1,,2
2697.960,831.2,,2
2699.651,803.4,,2
2701.353,810.6,71.44,2
2703.499,834.7,,2
2705.173,794.5,,2
2706.892,821.1,,2
2708.552,783.8,,2
2710.254,810.5,71.58,2
2712.370,822.1,,2
2714.065,806.2,,2
2715.745,797.7,,2
2717.435,797.7,,2
2719.157,821.9,71.72,2
2721.255,804.8,,2
2722.936,796.8,,2
2724.641,812.4,,2
2726.371,820.7,,2
2728.083,813.6,71.86,2
2730.191,808.0,,2
2731.841,777.4,,2
2733.531,803.1,,2
2735.269,823.5,,2
2736.958,803.8,72.00,2
2739.117,850.9,,2
2740.844,826.3,,2
2742.568,816.7,,2
2744.260,803.8,,2
2745.997,832.5,72.15,2
2748.156,850.8,,2
2749.889,830.3,,2
2751.615,821.0,,2
2753.312,805.8,,2
2755.037,826.8,72.30,2
2757.186,844.6,,2
2758.939,843.0,,2
2760.687,835.0,,2
2762.397,807.0,,2
2764.112,814.8,72.45,2
2766.202,803.3,,2
2767.940,833.4,,2
2769.712,854.9,,2
2771.413,802.6,,2
2773.199,852.6,72.61,2
2775.413,876.9,,2
2777.111,802.0,,2
2778.816,807.5,,2
2780.573,845.7,,2
2782.347,856.2,72.75,2
2784.466,824.1,,2
2786.147,797.0,,2
2787.855,806.7,,2
2789.624,854.2,,2
2791.347,821.7,72.89,2
2793.578,895.5,,2
2795.281,811.2,,2
2796.962,798.5,,2
2798.694,830.4,,2
2800.399,805.2,73.04,2
2802.524,817.9,,2
2804.245,817.0,,2
2805.961,819.4,,2
2807.681,823.4,,2
2809.387,812.6,73.17,2
2811.484,809.6,,2
2813.232,840.4,,2
2814.986,843.7,,2
2816.700,818.9,,2
2818.507,866.1,73.34,2
2820.647,837.0,,2
2822.367,818.9,,2
2824.115,836.1,,2
2825.837,823.3,,2
2827.549,816.8,73.47,2
2829.702,844.0,,2
2831.406,802.8,,2
2833.162,846.2,,2
2834.905,836.4,,2
2836.647,833.2,73.62,2
2838.806,850.2,,2
2840.517,817.3,,2
2842.229,816.5,,2
2843.975,838.5,,2
2845.765,861.2,73.77,2
2847.916,845.2,,2
2849.644,828.7,,2
2851.332,801.6,,2
2853.078,832.6,,2
2854.828,840.5,73.92,2
2856.930,808.3,,2
2858.649,822.7,,2
2860.329,796.5,,2
2862.041,817.4,,2
2863.740,808.3,74.04,2
2865.868,828.9,,2
2867.577,815.7,,2
2869.422,892.8,,2
2871.177,844.4,,2
2872.907,824.2,74.19,2
2875.036,831.9,,2
2876.717,797.7,,2
2878.462,837.3,,2
2880.202,835.1,,2
2881.940,828.0,74.33,2
2884.186,886.5,,2
2885.962,857.1,,2
2887.719,840.1,,2
2889.492,848.4,,2
2891.254,849.2,74.49,2
2893.455,876.1,,2
2895.216,840.5,,2
2896.951,832.9,,2
2898.673,823.5,,2
2900.425,841.8,74.63,2
2902.539,822.2,,2
2904.276,832.5,,2
2905.968,795.5,,2
2907.727,838.8,,2
2909.434,813.9,74.76,2
2911.621,867.3,,2
2913.393,856.4,,2
2915.152,846.2,,2
2916.895,836.9,,2
2918.583,803.0,74.92,2
2920.748,854.9,,2
2922.527,851.5,,2
2924.258,828.9,,2
2926.015,845.1,,2
2927.797,863.3,75.06,2
2929.931,831.7,,2
2931.677,838.7,,2
2933.470,868.2,,2
2935.219,841.7,,2
2937.010,861.7,75.21,2
2939.177,854.5,,2
2940.941,850.0,,2
2942.718,858.0,,2
2944.453,831.6,,2
2946.199,828.7,75.36,2
2948.342,840.7,,2
2950.058,810.3,,2
2951.808,841.5,,2
2953.610,869.2,,2
2955.429,886.2,75.51,2
2957.603,859.0,,2
2959.389,864.2,,2
2961.129,828.5,,2
2962.933,875.5,,2
2964.700,846.5,75.65,2
2966.824,827.9,,2
2968.580,846.5,,2
2970.331,841.5,,2
2972.078,838.1,,2
2973.833,842.3,75.80,2
2976.027,868.6,,2
2977.759,829.5,,2
2979.534,856.5,,2
2981.331,871.2,,2
2983.068,827.1,75.94,2
2985.228,850.1,,2
2987.014,864.5,,2
2988.732,816.0,,2
2990.490,846.2,,2
2992.258,852.6,76.08,2
2994.389,830.0,,2
2996.178,865.7,,2
2997.981,870.8,,2
2999.732,841.7,,2
3001.491,846.3,76.23,2
3003.620,831.8,,2
3005.358,829.7,,2
3007.131,846.7,,2
3008.853,823.1,,2
3010.667,883.3,76.36,2
3012.813,842.8,,2
3014.629,883.0,,2
3016.429,862.8,,2
3018.232,874.8,,2
3020.068,895.7,76.51,2
3022.232,854.0,,2
3023.971,831.1,,2
3025.731,847.5,,2
3027.476,838.1,,2
3029.287,872.9,76.66,2
3031.475,868.5,,2
3033.239,850.1,,2
3035.022,861.3,,2
3036.851,891.8,,2
3038.581,825.1,76.80,2
3040.769,861.8,,2
3042.515,840.3,,2
3044.324,878.5,,2
3046.182,903.2,,2
3047.986,865.9,76.96,2
3050.220,892.7,,2
3051.991,853.3,,2
3053.733,836.7,,2
3055.500,852.0,,2
3057.247,839.5,77.10,2
3059.449,877.5,,2
3061.241,869.1,,2
3063.073,893.1,,2
3064.899,883.1,,2
3066.685,864.0,77.26,2
3068.818,826.1,,2
3070.573,844.7,,2
3072.336,850.6,,2
3074.136,872.8,,2
3075.910,849.7,77.39,2
3078.047,829.2,,2
3079.845,873.0,,2
3081.613,852.5,,2
3083.446,888.5,,2
3085.223,858.3,77.54,2
3087.435,879.3,,2
3089.175,834.9,,2
3090.938,850.3,,2
3092.783,901.0,,2
3094.593,874.7,77.68,2
3096.791,875.2,,2
3098.610,884.5,,2
3100.435,888.2,,2
3102.252,875.2,,2
3104.098,891.8,77.85,2
3106.272,853.0,,2
3108.047,858.6,,2
3109.808,848.1,,2
3111.587,858.9,,2
3113.352,849.5,77.98,2
3115.539,862.1,,2
3117.309,854.0,,2
3119.141,893.2,,2
3120.965,883.2,,2
3122.749,862.7,78.14,2
3124.917,854.3,,2
3126.809,931.9,,2
3128.603,862.4,,2
3130.375,857.1,,2
3132.144,853.2,78.28,2
3134.316,857.3,,2
3136.085,853.2,,2
3137.813,828.6,,2
3139.553,834.7,,2
3141.362,869.4,78.41,2
3143.535,855.5,,2
3145.331,863.4,,2
3147.163,893.2,,2
3148.977,881.5,,2
3150.769,862.3,78.55,2
3152.945,860.2,,2
3154.717,855.0,,2
3156.478,849.2,,2
3158.278,868.3,,2
3160.090,880.4,78.69,2
3162.323,896.6,,2
3164.152,882.0,,2
3165.945,862.5,,2
3167.756,879.8,,2
3169.538,861.4,78.85,2
3171.793,898.4,,2
3173.635,886.9,,2
3175.429,868.8,,2
3177.234,866.6,,2
3179.091,899.9,78.97,2
3181.272,863.8,,2
3183.033,845.8,,2
3184.892,900.9,,2
3186.700,868.5,,2
3188.516,882.8,79.12,2
3190.698,864.3,,2
3192.515,878.7,,2
3194.284,850.7,,2
3196.097,880.7,,2
3197.877,851.4,79.26,2
3200.047,852.1,,2
3201.804,836.1,,2
3203.616,880.1,,2
3205.443,891.4,,2
3207.297,898.5,79.40,2
3209.521,891.7,,2
3211.304,863.2,,2
3213.125,886.0,,2
3214.939,882.2,,2
3216.739,873.3,79.56,2
3218.936,873.2,,2
3220.710,852.4,,2
3222.516,877.2,,2
3224.325,878.5,,2
3226.124,866.4,79.68,2
3228.396,921.7,,2
3230.206,879.3,,2
3231.993,866.1,,2
3233.793,867.2,,2
3235.660,912.7,79.83,2
3237.880,887.3,,2
3239.652,855.1,,2
3241.450,871.6,,2
3243.246,871.7,,2
3245.114,912.1,79.97,2
3247.307,867.3,,2
3249.125,885.5,,2
3250.946,886.3,,2
3252.729,860.3,,2
3254.535,876.3,80.11,2
3256.772,895.5,,2
3258.598,884.8,,2
3260.377,859.1,,2
3262.346,980.1,,2
3264.175,886.0,80.27,2
3266.409,892.3,,2
3268.222,877.7,,2
3270.013,866.9,,2
3271.839,886.9,,2
3273.658,885.4,80.41,2
3275.858,859.7,,2
3277.676,884.2,,2
3279.516,899.0,,2
3281.315,865.7,,2
3283.120,874.4,80.55,2
3285.346,893.0,,2
3287.147,870.5,,2
3288.998,901.5,,2
3290.817,884.7,,2
3292.676,909.0,80.69,2
3294.912,885.9,,2
3296.757,901.7,,2
3298.584,884.9,,2
3300.491,930.2,,2
3302.350,911.9,80.84,2
3304.637,922.3,,2
3306.520,921.0,,2
3308.343,883.4,,2
3310.193,904.4,,2
3312.007,879.6,81.00,2
3314.225,879.0,,2
3316.114,929.7,,2
3317.935,882.0,,2
3319.770,892.7,,2
3321.605,896.5,81.14,2
3323.848,895.0,,2
3325.678,892.0,,2
3327.549,917.5,,2
3329.382,887.6,,2
3331.186,872.4,81.28,2
3333.435,899.7,,2
3335.270,895.3,,2
3337.091,880.9,,2
3339.029,960.9,,2
3340.899,917.2,81.45,2
3343.196,936.6,,2
3344.999,873.3,,2
3346.792,862.7,,2
3348.630,896.9,,2
3350.476,901.3,81.59,2
3352.685,875.1,,2
3354.497,881.3,,2
3356.304,877.2,,2
3358.176,916.9,,2
3360.022,893.1,81.73,2
3362.291,907.1,,2
3364.170,924.6,,2
3366.001,888.8,,2
3367.807,876.2,,2
3369.636,891.2,81.87,2
3371.934,938.2,,2
3373.774,899.0,,2
3375.593,877.0,,2
