elapsed_s,ns_per_line,resid_pct,phase
1499.193,451.9,,4
1500.334,443.8,,4
1501.500,457.1,,4
1502.689,468.6,29.58,4
1504.285,463.9,,4
1505.478,471.7,,4
1506.644,453.4,,4
1507.844,470.4,,4
1509.059,488.5,29.74,4
1510.679,479.4,,4
1511.859,463.7,,4
1513.050,469.5,,4
1514.257,483.4,,4
1515.437,466.9,29.90,4
1517.019,455.9,,4
1518.199,456.4,,4
1519.357,445.5,,4
1520.572,488.5,,4
1521.758,465.2,30.05,4
1523.354,466.7,,4
1524.603,507.0,,4
1525.766,455.6,,4
1526.953,468.9,,4
1528.150,468.3,30.20,4
1529.733,458.1,,4
1530.926,470.6,,4
1532.133,482.6,,4
1533.323,470.8,,4
1534.511,470.2,30.36,4
1536.114,464.1,,4
1537.311,478.4,,4
1538.528,490.3,,4
1539.711,459.4,,4
1540.882,460.6,30.52,4
1542.511,484.8,,4
1543.738,494.5,,4
1544.936,473.8,,4
1546.130,475.6,,4
1547.336,483.2,30.67,4
1548.907,451.1,,4
1550.097,472.5,,4
1551.286,464.3,,4
1552.446,453.8,,4
1553.635,472.4,30.83,4
1555.259,485.5,,4
1556.475,484.8,,4
1557.658,464.1,,4
1558.866,483.3,,4
1560.069,477.0,30.97,4
1561.648,453.2,,4
1562.825,464.4,,4
1564.071,508.6,,4
1565.273,476.4,,4
1566.473,476.2,31.13,4
1568.071,467.7,,4
1569.268,473.3,,4
1570.470,480.5,,4
1571.650,467.9,,4
1572.848,478.0,31.27,4
1574.479,487.3,,4
1575.664,465.5,,4
1576.885,489.6,,4
1578.126,501.4,,4
1579.351,494.8,31.44,4
1581.019,496.8,,4
1582.200,468.4,,4
1583.422,483.8,,4
1584.621,478.9,,4
1585.804,468.1,31.60,4
1587.459,502.3,,4
1588.669,481.9,,4
1589.875,483.1,,4
1591.096,488.7,,4
1592.282,472.1,31.74,4
1593.867,460.7,,4
1595.119,507.8,,4
1596.312,472.4,,4
1597.511,478.9,,4
1598.734,490.6,31.89,4
1600.347,473.6,,4
1601.535,471.6,,4
1602.760,485.7,,4
1603.963,471.9,,4
1605.202,503.9,32.05,4
1606.852,492.9,,4
1608.061,481.5,,4
1609.256,476.4,,4
1610.451,475.8,,4
1611.690,503.9,32.19,4
1613.354,509.1,,4
1614.626,524.9,,4
1615.863,499.1,,4
1617.065,475.4,,4
1618.310,501.2,32.36,4
1619.939,484.6,,4
1621.170,496.2,,4
1622.433,521.1,,4
1623.690,515.5,,4
1624.898,480.3,32.53,4
1626.550,504.0,,4
1627.745,475.8,,4
1628.959,486.4,,4
1630.156,477.1,,4
1631.378,491.5,32.68,4
1633.014,493.6,,4
1634.234,488.6,,4
1635.482,509.8,,4
1636.686,481.5,,4
1637.903,486.1,32.82,4
1639.547,491.2,,4
1640.822,519.3,,4
1642.047,490.6,,4
1643.248,479.1,,4
1644.480,489.8,32.98,4
1646.138,500.6,,4
1647.355,490.3,,4
1648.597,501.8,,4
1649.786,469.4,,4
1651.016,498.2,33.12,4
1652.697,516.0,,4
1653.899,470.3,,4
1655.131,497.0,,4
1656.321,470.4,,4
1657.573,503.7,33.28,4
1659.249,518.7,,4
1660.514,516.3,,4
1661.762,509.7,,4
1662.950,471.9,,4
1664.146,477.6,33.42,4
1665.801,505.0,,4
1667.021,484.2,,4
1668.267,505.7,,4
1669.509,505.5,,4
1670.778,516.3,33.58,4
1672.398,473.6,,4
1673.606,485.0,,4
1674.847,505.7,,4
1676.097,506.3,,4
1677.348,509.0,33.74,4
1679.006,497.2,,4
1680.241,496.6,,4
1681.484,501.5,,4
1682.703,487.7,,4
1683.955,508.2,33.89,4
1685.589,491.2,,4
1686.793,479.1,,4
1688.003,476.1,,4
1689.288,530.3,,4
1690.522,500.8,34.04,4
1692.201,510.9,,4
1693.422,492.6,,4
1694.655,499.9,,4
1695.886,498.6,,4
1697.136,510.7,34.19,4
1698.815,516.8,,4
1700.135,555.6,,4
1701.387,509.1,,4
1702.589,480.5,,4
1703.838,511.4,34.33,4
1705.512,503.8,,4
1706.741,490.3,,4
1707.992,511.7,,4
1709.280,535.3,,4
1710.545,520.2,34.50,4
1712.209,505.5,,4
1713.485,523.8,,4
1714.729,503.2,,4
1715.967,503.8,,4
1717.186,491.4,34.65,4
1718.841,503.3,,4
1720.091,503.0,,4
1721.319,492.7,,4
1722.538,491.6,,4
1723.795,505.2,34.80,4
1725.466,515.3,,4
1726.690,493.3,,4
1727.929,493.7,,4
1729.160,499.2,,4
1730.387,492.9,34.94,4
1732.060,516.0,,4
1733.337,520.9,,4
1734.542,484.3,,4
1735.767,494.8,,4
1736.992,484.8,35.09,4
1738.672,511.7,,4
1739.958,534.0,,4
1741.215,507.4,,4
1742.467,512.7,,4
1743.712,499.6,35.25,4
1745.393,520.7,,4
1746.686,530.9,,4
1747.935,510.2,,4
1749.243,547.9,,4
1750.503,518.7,35.41,4
1752.169,511.4,,4
1753.439,520.0,,4
1754.704,522.5,,4
1755.951,508.8,,4
1757.197,498.9,35.55,4
1758.893,525.9,,4
1760.130,498.9,,4
1761.379,510.7,,4
1762.628,511.7,,4
1763.878,510.9,35.70,4
1765.546,511.0,,4
1766.858,551.8,,4
1768.108,510.8,,4
1769.369,513.9,,4
1770.641,524.3,35.87,4
1772.326,512.6,,4
1773.608,522.9,,4
1774.855,501.1,,4
1776.125,515.8,,4
1777.377,512.7,36.02,4
1779.032,504.2,,4
1780.302,513.5,,4
1781.566,520.6,,4
1782.794,496.8,,4
1784.068,523.3,36.16,4
1785.720,503.6,,4
1786.972,504.8,,4
1788.231,516.2,,4
1789.491,515.7,,4
1790.760,519.9,36.31,4
1792.438,518.5,,4
1793.709,516.6,,4
1795.001,537.5,,4
1796.328,549.0,,4
1797.573,502.8,36.46,4
1799.285,540.5,,4
1800.592,547.3,,4
1801.849,510.0,,4
1803.125,517.3,,4
1804.438,552.2,36.62,4
1806.110,506.5,,4
1807.355,507.9,,4
1808.599,508.6,,4
1809.828,497.2,,4
1811.106,529.0,36.76,4
1812.777,515.6,,4
1814.068,531.3,,4
1815.318,509.2,,4
1816.598,531.8,,4
1817.881,530.7,36.91,4
1819.590,538.4,,4
1820.852,520.4,,4
1822.158,543.4,,4
1823.421,513.2,,4
1824.703,523.1,37.06,4
1826.405,533.6,,4
1827.663,511.1,,4
1828.929,521.5,,4
1830.198,520.8,,4
1831.490,534.8,37.21,4
1833.198,533.7,,4
1834.457,512.3,,4
1835.720,510.2,,4
1836.990,523.8,,4
1838.240,512.4,37.35,4
1839.944,534.8,,4
1841.232,525.5,,4
1842.523,534.1,,4
1843.846,557.9,,4
1845.136,537.4,37.51,4
1846.822,524.5,,4
1848.072,506.3,,4
1849.344,524.0,,4
1850.615,524.8,,4
1851.908,538.3,37.65,4
1853.614,537.9,,4
1854.906,533.5,,4
1856.220,549.4,,4
1857.480,517.3,,4
1858.756,527.3,37.80,4
1860.469,542.6,,4
1861.763,535.4,,4
1863.065,535.4,,4
1864.396,562.8,,4
1865.709,551.2,37.96,4
1867.399,518.7,,4
1868.731,563.7,,4
1870.011,530.1,,4
1871.315,541.6,,4
1872.605,536.8,38.13,4
1874.302,524.8,,4
1875.604,540.6,,4
1876.939,565.4,,4
1878.215,520.9,,4
1879.529,551.5,38.28,4
1881.231,519.8,,4
1882.494,520.0,,4
1883.835,564.8,,4
1885.151,552.7,,4
1886.408,515.5,38.43,4
1888.146,547.9,,4
1889.423,522.1,,4
1890.723,544.1,,4
1892.034,549.4,,4
1893.300,513.6,38.59,4
1895.002,535.3,,4
1896.269,522.1,,4
1897.576,545.3,,4
1898.887,549.8,,4
1900.225,565.1,38.75,4
1901.912,524.9,,4
1903.254,560.7,,4
1904.563,544.8,,4
1905.846,526.3,,4
1907.115,524.6,38.90,4
1908.844,539.1,,4
1910.151,543.4,,4
1911.426,528.2,,4
1912.728,544.3,,4
1914.019,529.2,39.04,4
1915.768,552.6,,4
1917.052,532.6,,4
1918.324,526.2,,4
1919.635,549.9,,4
1920.985,572.0,39.19,4
1922.692,527.0,,4
1923.998,538.0,,4
1925.293,539.5,,4
1926.589,540.4,,4
1927.920,562.7,39.34,4
1929.687,571.1,,4
1931.016,559.9,,4
1932.315,539.9,,4
1933.627,550.6,,4
1934.933,541.9,39.50,4
1936.648,537.4,,4
1937.927,529.3,,4
1939.277,574.5,,4
1940.622,570.8,,4
1941.967,565.6,39.67,4
1943.779,590.4,,4
1945.113,560.4,,4
1946.403,536.8,,4
1947.731,553.2,,4
1949.013,528.9,39.81,4
1950.745,553.2,,4
1952.046,533.0,,4
1953.415,579.3,,4
1954.705,532.5,,4
1956.014,543.7,39.96,4
1957.747,554.0,,4
1959.064,554.3,,4
1960.364,542.8,,4
1961.736,579.7,,4
1963.074,564.4,40.12,4
1964.851,572.7,,4
1966.183,557.6,,4
1967.522,557.3,,4
1968.830,547.4,,4
1970.168,566.5,40.28,4
1971.907,557.1,,4
1973.250,560.1,,4
1974.601,568.8,,4
1975.932,557.4,,4
1977.225,537.1,40.45,4
1978.985,571.5,,4
1980.342,570.9,,4
1981.633,537.4,,4
1982.913,527.2,,4
1984.257,568.6,40.60,4
1986.004,562.1,,4
1987.341,562.2,,4
1988.699,570.7,,4
1990.024,559.1,,4
1991.370,571.8,40.76,4
1993.103,550.6,,4
1994.441,560.4,,4
1995.772,561.0,,4
1997.171,597.0,,4
1998.498,560.0,40.92,4
2000.254,568.5,,4
2001.585,559.2,,4
2002.891,543.3,,4
2004.241,568.8,,4
2005.571,561.2,41.08,4
2007.303,554.5,,4
2008.672,584.4,,4
2009.974,545.2,,4
2011.307,564.0,,4
2012.666,570.3,41.23,4
2014.370,535.7,,4
2015.712,564.2,,4
2017.074,572.6,,4
2018.489,609.2,,4
2019.845,573.7,41.38,4
2021.649,599.7,,4
2022.980,562.6,,4
2024.325,567.7,,4
2025.642,553.4,,4
2026.992,566.8,41.54,4
2028.716,548.2,,4
2030.044,559.9,,4
2031.398,576.7,,4
2032.712,551.7,,4
2034.047,561.1,41.68,4
2035.795,551.3,,4
2037.146,568.3,,4
2038.514,577.7,,4
2039.854,558.8,,4
2041.182,560.9,41.83,4
2042.924,556.8,,4
2044.302,592.7,,4
2045.646,562.3,,4
2046.981,564.7,,4
2048.314,559.4,41.99,4
2050.105,584.9,,4
2051.426,557.7,,4
2052.795,578.6,,4
2054.092,542.2,,4
2055.408,549.5,42.13,4
2057.177,570.9,,4
2058.490,549.9,,4
2059.816,558.8,,4
2061.145,561.4,,4
2062.501,578.8,42.28,4
2064.247,559.3,,4
2065.588,568.6,,4
2066.965,585.6,,4
2068.386,618.8,,4
2069.751,584.2,42.45,4
2071.506,569.2,,4
2072.865,572.3,,4
2074.191,555.3,,4
2075.589,593.6,,4
2076.920,564.3,42.59,4
2078.690,568.8,,4
2080.104,602.2,,4
2081.424,553.7,,4
2082.810,587.1,,4
2084.157,572.3,42.74,4
2085.887,553.4,,4
2087.275,598.7,,4
2088.616,570.5,,4
2089.962,567.2,,4
2091.295,563.8,42.89,4
2093.119,611.9,,4
2094.485,577.5,,4
2095.890,609.9,,4
2097.252,581.2,,4
2098.608,577.2,43.05,4
2100.417,589.7,,4
2101.810,601.1,,4
2103.174,575.7,,4
2104.529,579.3,,4
2105.887,579.5,43.22,4
2107.631,562.1,,4
2108.992,581.8,,4
2110.298,547.9,,4
2111.670,588.4,,4
2113.079,612.3,43.36,4
2114.850,571.2,,4
2116.247,602.7,,4
2117.596,571.1,,4
2118.978,591.1,,4
2120.338,581.2,43.53,4
2122.092,565.3,,4
2123.477,592.8,,4
2124.856,585.0,,4
2126.193,557.5,,4
2127.527,562.5,43.67,4
2129.286,561.8,,4
2130.626,564.2,,4
2131.982,577.5,,4
2133.373,596.1,,4
2134.774,608.4,43.82,4
2136.581,591.4,,4
2137.938,574.1,,4
2139.296,571.3,,4
2140.705,608.8,,4
2142.085,591.0,43.96,4
2143.905,603.4,,4
2145.280,586.9,,4
2146.654,577.2,,4
2148.015,581.1,,4
2149.376,573.5,44.11,4
2151.162,589.2,,4
2152.524,579.3,,4
2153.878,576.6,,4
2155.272,602.8,,4
2156.682,602.2,44.25,4
2158.483,591.0,,4
2159.911,619.5,,4
2161.279,582.6,,4
2162.701,615.7,,4
2164.072,587.9,44.42,4
2165.890,599.1,,4
2167.290,606.4,,4
2168.613,557.5,,4
2170.026,614.4,,4
2171.389,579.5,44.57,4
2173.170,579.4,,4
2174.576,602.2,,4
2175.964,594.8,,4
2177.396,622.2,,4
2178.833,622.6,44.74,4
2180.662,604.7,,4
2182.086,613.7,,4
2183.479,593.9,,4
2184.842,582.1,,4
2186.210,582.7,44.89,4
2187.958,562.2,,4
2189.327,581.7,,4
2190.757,624.1,,4
2192.147,601.3,,4
2193.523,583.3,45.05,4
2195.328,597.3,,4
2196.742,615.3,,4
2198.118,582.9,,4
2199.509,599.1,,4
2200.950,625.7,45.21,4
2202.738,585.7,,4
2204.140,597.0,,4
2205.499,580.4,,4
2206.892,593.7,,4
2208.323,617.9,45.37,4
2210.127,600.4,,4
2211.478,564.6,,4
2212.834,575.0,,4
2214.234,600.9,,4
2215.663,621.4,45.51,4
2217.465,595.8,,4
2218.874,608.2,,4
2220.296,621.5,,4
2221.697,605.6,,4
2223.112,607.9,45.67,4
2224.911,588.3,,4
2226.335,615.2,,4
2227.744,609.5,,4
2229.135,600.2,,4
2230.525,600.3,45.83,4
2232.346,609.5,,4
2233.770,621.3,,4
2235.186,610.3,,4
2236.559,579.2,,4
2237.982,621.1,45.99,4
2239.772,590.6,,4
2241.183,609.2,,4
2242.597,612.8,,4
2243.959,581.9,,4
2245.349,600.0,46.15,4
2247.189,621.8,,4
2248.631,626.9,,4
2249.991,581.9,,4
2251.390,600.6,,4
2252.757,585.7,46.29,4
2254.547,582.1,,4
2255.941,595.1,,4
2257.309,582.9,,4
2258.696,598.2,,4
2260.092,605.2,46.44,4
2261.915,610.9,,4
2263.285,589.1,,4
2264.666,594.0,,4
2266.079,614.6,,4
2267.465,597.6,46.58,4
2269.307,618.9,,4
2270.720,615.5,,4
2272.105,597.3,,4
2273.569,636.6,,4
2274.984,607.9,46.74,4
2276.834,619.2,,4
2278.217,588.3,,4
2279.640,617.5,,4
2281.068,620.8,,4
2282.484,613.0,46.92,4
2284.310,597.6,,4
2285.763,634.6,,4
2287.163,608.0,,4
2288.577,611.9,,4
2290.036,639.2,47.06,4
2291.886,621.4,,4
2293.281,599.4,,4
2294.677,599.9,,4
2296.071,602.3,,4
2297.541,643.3,47.22,4
2299.359,608.6,,4
2300.762,600.6,,4
2302.160,599.5,,4
2303.551,600.0,,4
2304.922,588.1,47.36,4
2306.760,610.9,,4
2308.157,602.4,,4
2309.535,592.2,,4
2310.926,591.6,,4
2312.359,623.1,47.51,4
2314.263,654.5,,4
2315.664,603.9,,4
2317.083,613.4,,4
2318.533,634.5,,4
2319.897,582.4,47.67,4
2321.711,596.3,,4
2323.113,597.2,,4
2324.576,643.3,,4
2325.994,614.7,,4
2327.419,615.8,47.82,4
2329.263,616.9,,4
2330.711,637.2,,4
2332.138,622.8,,4
2333.598,633.1,,4
2335.034,626.4,47.97,4
2336.883,624.3,,4
2338.318,628.0,,4
2339.722,608.1,,4
2341.124,607.6,,4
2342.516,592.0,48.13,4
2344.352,619.8,,4
2345.801,637.8,,4
2347.265,642.0,,4
2348.699,628.0,,4
2350.143,634.2,48.29,4
2352.034,644.8,,4
2353.491,642.6,,4
2354.929,629.7,,4
2356.341,608.9,,4
2357.816,654.6,48.46,4
2359.672,632.3,,4
2361.080,611.6,,4
2362.512,626.4,,4
2363.904,601.1,,4
2365.299,599.1,48.60,4
2367.108,602.1,,4
2368.576,644.0,,4
2370.016,628.4,,4
2371.487,643.1,,4
2372.914,620.5,48.75,4
2374.789,643.7,,4
2376.219,620.9,,4
2377.665,635.1,,4
2379.102,629.1,,4
2380.532,619.1,48.92,4
2382.393,635.0,,4
2383.768,591.9,,4
2385.203,624.1,,4
2386.643,624.2,,4
2388.033,592.5,49.07,4
2389.948,659.4,,4
2391.414,648.6,,4
2392.853,630.9,,4
2394.264,610.5,,4
2395.699,624.7,49.21,4
2397.550,629.1,,4
2399.025,650.5,,4
2400.439,615.1,,4
2401.910,642.9,,4
2403.363,632.8,49.37,4
2405.250,652.2,,4
2406.692,633.3,,4
2408.120,623.3,,4
2409.567,635.9,,4
2411.027,646.3,49.52,4
2412.891,635.2,,4
2414.318,618.8,,4
2415.744,617.7,,4
2417.169,608.3,,4
2418.610,631.1,49.67,4
2420.454,617.5,,4
2421.894,628.7,,4
2423.326,618.6,,4
2424.735,613.7,,4
2426.202,649.4,49.81,4
2428.063,635.5,,4
2429.503,620.6,,4
2430.968,647.7,,4
2432.432,643.4,,4
2433.854,621.1,49.97,4
2435.706,624.7,,4
2437.128,610.5,,4
2438.571,629.5,,4
2440.015,634.8,,4
2441.507,664.7,50.13,4
2443.361,621.7,,4
2444.835,645.2,,4
2446.282,634.3,,4
2447.740,643.7,,4
2449.197,635.6,50.27,4
2451.109,663.9,,4
2452.561,636.8,,4
2454.035,646.8,,4
2455.478,634.0,,4
2456.914,624.7,50.43,4
2458.769,632.7,,4
2460.234,647.7,,4
2461.647,614.4,,4
2463.084,631.7,,4
2464.571,659.5,50.58,4
2466.416,621.7,,4
2467.844,625.3,,4
2469.344,670.0,,4
2470.776,626.9,,4
2472.258,658.8,50.72,4
2474.113,632.5,,4
2475.645,682.8,,4
2477.113,640.7,,4
2478.610,658.4,,4
2480.098,659.3,50.89,4
2481.936,617.4,,4
2483.481,691.0,,4
2484.957,652.2,,4
2486.427,651.0,,4
2487.887,637.2,51.05,4
2489.802,664.6,,4
2491.294,661.0,,4
2492.732,630.9,,4
2494.172,629.7,,4
2495.654,649.8,51.20,4
2497.537,640.6,,4
2499.026,663.1,,4
2500.524,665.0,,4
2502.010,652.8,,4
2503.460,639.7,51.37,4
2505.316,632.3,,4
2506.794,649.1,,4
2508.273,653.3,,4
2509.774,670.1,,4
2511.267,664.1,51.53,4
2513.109,622.4,,4
2514.598,661.3,,4
2516.098,665.9,,4
2517.610,669.7,,4
2519.069,642.1,51.68,4
2520.928,634.9,,4
2522.380,631.2,,4
2523.890,668.1,,4
2525.353,646.7,,4
2526.825,653.7,51.84,4
2528.709,647.9,,4
2530.199,652.8,,4
2531.663,649.1,,4
2533.141,647.0,,4
2534.616,653.4,51.99,4
2536.533,664.6,,4
2537.975,630.4,,4
2539.444,648.8,,4
2540.923,648.0,,4
2542.381,638.1,52.15,4
2544.289,662.2,,4
2545.731,627.3,,4
2547.229,658.6,,4
2548.683,639.4,,4
2550.154,651.9,52.30,4
2552.084,675.3,,4
2553.547,644.3,,4
2555.006,638.0,,4
2556.495,661.4,,4
2557.914,618.5,52.45,4
2559.822,666.2,,4
2561.261,631.3,,4
2562.735,649.5,,4
2564.256,683.3,,4
2565.752,654.5,52.60,4
2567.643,655.4,,4
2569.099,641.9,,4
2570.563,637.7,,4
2572.068,674.2,,4
2573.525,632.2,52.75,4
2575.408,644.5,,4
2576.889,657.8,,4
2578.394,673.4,,4
2579.884,653.8,,4
2581.363,656.2,52.90,4
2583.274,668.7,,4
2584.737,643.5,,4
2586.207,651.2,,4
2587.674,644.6,,4
2589.148,651.6,53.05,4
2591.108,692.5,,4
2592.568,644.7,,4
2594.097,688.1,,4
2595.580,654.6,,4
2597.046,649.6,53.21,4
2598.945,648.6,,4
2600.414,650.0,,4
2601.906,665.0,,4
2603.386,655.7,,4
2604.901,679.4,53.35,4
2606.818,661.3,,4
2608.313,657.5,,4
2609.815,670.4,,4
2611.357,691.4,,4
2612.839,649.3,53.51,4
2614.776,673.9,,4
2616.303,677.5,,4
2617.791,660.2,,4
2619.327,692.9,,4
2620.835,666.4,53.67,4
2622.723,652.5,,4
2624.237,680.5,,4
2625.715,650.4,,4
2627.248,683.7,,4
2628.798,694.2,53.83,4
2630.669,641.7,,4
2632.201,682.8,,4
2633.729,684.7,,4
2635.184,641.5,,4
2636.686,671.2,53.98,4
2638.662,705.3,,4
2640.206,695.4,,4
2641.705,665.1,,4
2643.185,657.5,,4
2644.694,675.7,54.14,4
2646.623,671.1,,4
2648.153,686.0,,4
2649.635,655.7,,4
2651.083,637.0,,4
2652.557,653.5,54.29,4
2654.457,660.7,,4
2655.954,663.7,,4
2657.448,665.6,,4
2658.916,649.4,,4
2660.428,676.3,54.43,4
2662.390,695.9,,4
2663.898,668.1,,4
2665.416,681.8,,4
2666.980,710.3,,4
2668.507,686.7,54.60,4
2670.419,667.4,,4
2671.966,699.9,,4
2673.466,663.7,,4
2674.933,645.5,,4
2676.440,668.3,54.76,4
2678.387,681.6,,4
2679.870,658.8,,4
2681.363,665.9,,4
2682.882,679.0,,4
2684.418,687.4,54.91,4
2686.357,676.0,,4
2687.911,696.3,,4
2689.418,674.3,,4
2690.943,680.8,,4
2692.495,697.7,55.06,4
2694.382,652.9,,4
2695.913,689.6,,4
2697.414,661.9,,4
2698.932,681.6,,4
2700.438,669.5,55.21,4
2702.419,712.6,,4
2703.944,682.8,,4
2705.450,673.6,,4
2706.968,679.9,,4
2708.544,718.2,55.37,4
2710.459,660.4,,4
2711.966,666.4,,4
2713.507,696.0,,4
2715.046,695.1,,4
2716.569,675.8,55.53,4
2718.490,664.2,,4
2720.044,705.7,,4
2721.547,672.8,,4
2723.075,681.2,,4
2724.651,706.6,55.69,4
2726.577,676.7,,4
2728.111,691.3,,4
2729.641,689.2,,4
2731.161,679.6,,4
2732.702,689.0,55.84,4
2734.657,694.4,,4
2736.178,683.5,,4
2737.736,700.9,,4
2739.244,675.0,,4
2740.748,673.7,55.99,4
2742.659,656.7,,4
2744.219,698.5,,4
2745.728,668.3,,4
2747.231,671.5,,4
2748.745,680.4,56.14,4
2750.729,709.0,,4
2752.262,680.5,,4
2753.775,678.1,,4
2755.294,676.8,,4
2756.832,693.8,56.29,4
2758.801,702.2,,4
2760.351,693.1,,4
2761.928,710.7,,4
2763.462,682.9,,4
2765.005,697.2,56.47,4
2766.930,674.3,,4
2768.434,665.1,,4
2770.008,713.6,,4
2771.597,725.6,,4
2773.103,667.2,56.61,4
2775.043,685.5,,4
2776.575,684.7,,4
2778.086,673.0,,4
2779.621,683.1,,4
2781.148,687.1,56.76,4
2783.141,714.3,,4
2784.653,673.9,,4
2786.171,681.1,,4
2787.693,684.3,,4
2789.222,684.2,56.91,4
2791.200,696.9,,4
2792.730,685.5,,4
2794.217,658.0,,4
2795.756,692.7,,4
2797.347,723.8,57.07,4
2799.351,715.2,,4
2800.886,693.1,,4
2802.410,685.2,,4
2803.933,682.2,,4
2805.522,724.4,57.22,4
2807.465,682.6,,4
2808.984,683.0,,4
2810.572,723.1,,4
2812.107,684.0,,4
2813.600,666.0,57.36,4
2815.557,686.5,,4
2817.078,680.2,,4
2818.674,729.4,,4
2820.189,675.8,,4
2821.742,705.6,57.51,4
2823.712,705.4,,4
2825.276,705.9,,4
2826.853,714.6,,4
2828.374,683.2,,4
2829.917,697.6,57.66,4
2831.891,708.0,,4
2833.424,692.9,,4
2834.957,688.1,,4
2836.491,687.4,,4
2838.007,670.9,57.81,4
2840.028,736.8,,4
2841.583,705.1,,4
2843.134,695.0,,4
2844.670,688.4,,4
2846.236,703.9,57.97,4
2848.191,687.2,,4
2849.734,688.6,,4
2851.321,724.5,,4
2852.842,683.1,,4
2854.392,700.5,58.11,4
2856.380,713.0,,4
2857.967,725.5,,4
2859.513,699.7,,4
2861.113,725.1,,4
2862.710,727.4,58.29,4
2864.652,686.1,,4
2866.187,692.6,,4
2867.786,723.6,,4
2869.333,695.6,,4
2870.892,702.1,58.43,4
2872.867,701.1,,4
2874.431,706.9,,4
2876.015,723.4,,4
2877.618,735.4,,4
2879.218,729.6,58.58,4
2881.184,701.8,,4
2882.787,732.0,,4
2884.374,722.4,,4
2885.946,708.5,,4
2887.486,689.0,58.75,4
2889.468,704.9,,4
2891.060,723.0,,4
2892.614,705.2,,4
2894.174,699.6,,4
2895.717,691.2,58.90,4
2897.714,707.7,,4
2899.301,722.0,,4
2900.862,709.0,,4
2902.450,723.1,,4
2904.006,705.6,59.07,4
2905.956,693.0,,4
2907.477,682.8,,4
2909.056,714.6,,4
2910.611,696.2,,4
2912.224,731.3,59.20,4
2914.210,714.4,,4
2915.784,712.9,,4
2917.371,723.1,,4
2918.935,699.7,,4
2920.570,746.0,59.35,4
2922.571,717.9,,4
2924.190,742.2,,4
2925.739,702.4,,4
2927.276,692.7,,4
2928.811,687.8,59.50,4
2930.796,707.8,,4
2932.391,729.1,,4
2933.970,717.1,,4
2935.543,711.0,,4
2937.124,717.4,59.65,4
2939.151,725.7,,4
2940.761,740.7,,4
2942.360,733.9,,4
2943.941,717.9,,4
2945.523,713.0,59.81,4
2947.478,695.6,,4
2949.040,705.4,,4
2950.626,720.6,,4
2952.156,680.6,,4
2953.769,740.8,59.95,4
2955.727,696.7,,4
2957.302,714.0,,4
2958.873,715.5,,4
2960.451,720.0,,4
2961.998,701.2,60.11,4
2963.982,704.0,,4
2965.530,695.0,,4
2967.149,741.6,,4
2968.714,711.3,,4
2970.335,742.9,60.25,4
2972.310,707.0,,4
2973.894,722.8,,4
2975.437,692.6,,4
2976.992,705.2,,4
2978.575,719.1,60.41,4
2980.610,736.6,,4
2982.182,706.4,,4
2983.749,712.8,,4
2985.366,740.1,,4
2986.977,734.0,60.56,4
2988.989,726.6,,4
2990.606,735.2,,4
2992.193,714.0,,4
2993.788,724.4,,4
2995.430,756.9,60.73,4
2997.422,717.8,,4
2999.045,739.4,,4
3000.621,714.2,,4
3002.249,751.5,,4
3003.884,748.6,60.88,4
3005.948,760.2,,4
3007.555,738.1,,4
3009.132,718.1,,4
3010.744,737.1,,4
3012.351,733.2,61.05,4
3014.385,744.9,,4
3015.968,723.0,,4
3017.590,747.6,,4
3019.170,721.0,,4
3020.876,797.1,61.20,4
3022.967,777.2,,4
3024.564,724.7,,4
3026.117,703.8,,4
3027.781,774.2,,4
3029.433,755.4,61.36,4
3031.414,707.5,,4
3033.020,733.8,,4
3034.606,721.7,,4
3036.158,694.4,,4
3037.775,742.5,61.51,4
3039.783,729.2,,4
3041.413,751.7,,4
3043.004,727.7,,4
3044.590,721.3,,4
3046.200,733.8,61.66,4
3048.235,737.7,,4
3049.852,744.7,,4
3051.424,714.3,,4
3053.032,734.6,,4
3054.663,749.3,61.83,4
3056.680,734.5,,4
3058.282,734.4,,4
3059.881,729.4,,4
3061.456,714.1,,4
3063.119,766.7,61.97,4
3065.153,740.3,,4
3066.741,723.5,,4
3068.381,758.9,,4
3069.990,735.4,,4
3071.556,711.8,62.13,4
3073.544,707.3,,4
3075.149,725.1,,4
3076.698,702.6,,4
3078.312,743.2,,4
3079.902,728.7,62.26,4
3081.918,733.0,,4
3083.563,758.2,,4
3085.146,722.6,,4
3086.740,729.7,,4
3088.388,755.5,62.41,4
3090.431,747.5,,4
3092.037,735.9,,4
3093.688,766.2,,4
3095.337,759.4,,4
3096.962,738.3,62.58,4
3098.972,720.1,,4
3100.581,733.5,,4
3102.156,717.1,,4
3103.735,712.2,,4
3105.343,733.9,62.71,4
3107.370,738.9,,4
3109.009,758.6,,4
3110.623,742.3,,4
3112.259,753.2,,4
3113.857,725.0,62.86,4
3115.887,737.6,,4
3117.490,731.5,,4
3119.139,764.8,,4
3120.715,715.1,,4
3122.397,782.6,63.02,4
3124.445,751.2,,4
3126.046,734.3,,4
3127.643,728.3,,4
3129.259,739.2,,4
3130.896,754.3,63.17,4
3132.911,732.7,,4
3134.530,744.2,,4
3136.157,750.3,,4
3137.794,753.4,,4
3139.394,731.1,63.32,4
3141.445,734.8,,4
3143.059,741.9,,4
3144.756,795.3,,4
3146.371,737.1,,4
3148.041,775.7,63.48,4
