elapsed_s,ns_per_line,resid_pct,phase
1114.564,548.3,,2
1115.948,609.9,,2
1117.282,577.8,,2
1118.632,587.8,40.88,2
1120.325,553.4,,2
1121.610,544.0,,2
1122.910,556.4,,2
1124.248,580.3,,2
1125.581,566.7,41.04,2
1127.327,590.2,,2
1128.647,568.5,,2
1129.948,557.7,,2
1131.233,546.8,,2
1132.562,569.4,41.19,2
1134.262,559.8,,2
1135.620,581.8,,2
1136.939,557.2,,2
1138.225,547.0,,2
1139.544,558.1,41.33,2
1141.293,589.2,,2
1142.612,560.9,,2
1143.907,547.9,,2
1145.244,571.0,,2
1146.589,584.5,41.48,2
1148.293,559.3,,2
1149.606,561.6,,2
1150.964,593.6,,2
1152.293,574.3,,2
1153.631,581.7,41.64,2
1155.348,564.0,,2
1156.713,596.3,,2
1158.006,551.7,,2
1159.319,564.8,,2
1160.627,561.2,41.79,2
1162.377,586.9,,2
1163.742,597.5,,2
1165.047,559.2,,2
1166.354,555.5,,2
1167.659,551.8,41.94,2
1169.389,578.7,,2
1170.727,572.2,,2
1172.051,563.1,,2
1173.379,573.6,,2
1174.691,564.5,42.09,2
1176.399,565.2,,2
1177.746,576.1,,2
1179.108,584.9,,2
1180.421,566.0,,2
1181.763,576.4,42.24,2
1183.469,564.9,,2
1184.797,567.2,,2
1186.149,589.2,,2
1187.494,576.6,,2
1188.803,556.2,42.39,2
1190.574,598.7,,2
1191.886,563.3,,2
1193.266,607.0,,2
1194.649,601.4,,2
1195.943,548.6,42.55,2
1197.682,583.4,,2
1198.967,546.5,,2
1200.322,590.3,,2
1201.637,565.9,,2
1202.993,591.4,42.70,2
1204.705,557.8,,2
1206.005,552.0,,2
1207.375,601.5,,2
1208.727,589.2,,2
1210.104,605.1,42.84,2
1211.859,592.2,,2
1213.259,619.6,,2
1214.618,587.0,,2
1215.996,605.7,,2
1217.334,581.6,43.01,2
1219.147,630.4,,2
1220.470,561.4,,2
1221.813,583.3,,2
1223.141,569.4,,2
1224.539,607.7,43.16,2
1226.295,588.1,,2
1227.621,572.8,,2
1229.016,616.4,,2
1230.362,585.4,,2
1231.703,573.9,43.33,2
1233.445,587.7,,2
1234.820,603.5,,2
1236.189,591.3,,2
1237.551,585.9,,2
1238.917,593.3,43.47,2
1240.624,564.1,,2
1241.966,576.1,,2
1243.328,595.4,,2
1244.736,619.2,,2
1246.127,604.1,43.62,2
1247.913,615.9,,2
1249.301,611.8,,2
1250.637,579.2,,2
1251.972,577.9,,2
1253.335,592.8,43.79,2
1255.136,621.4,,2
1256.493,586.5,,2
1257.914,626.3,,2
1259.285,601.1,,2
1260.687,620.9,43.95,2
1262.439,586.7,,2
1263.775,578.4,,2
1265.130,591.1,,2
1266.501,601.3,,2
1267.900,611.7,44.12,2
1269.681,604.9,,2
1271.055,604.4,,2
1272.390,573.9,,2
1273.730,578.9,,2
1275.089,593.5,44.27,2
1276.838,592.6,,2
1278.189,588.0,,2
1279.523,577.6,,2
1280.845,570.4,,2
1282.231,599.0,44.41,2
1284.016,614.3,,2
1285.368,588.5,,2
1286.725,592.3,,2
1288.062,579.4,,2
1289.368,561.6,44.57,2
1291.154,610.9,,2
1292.517,595.7,,2
1293.925,620.1,,2
1295.302,604.7,,2
1296.664,595.5,44.71,2
1298.421,597.2,,2
1299.811,604.0,,2
1301.167,591.8,,2
1302.601,641.4,,2
1303.971,600.1,44.89,2
1305.758,608.3,,2
1307.142,609.4,,2
1308.526,606.6,,2
1309.872,581.8,,2
1311.233,594.8,45.03,2
1312.985,593.0,,2
1314.339,590.6,,2
1315.704,597.1,,2
1317.066,585.2,,2
1318.429,597.5,45.17,2
1320.202,598.3,,2
1321.597,616.9,,2
1322.952,591.3,,2
1324.347,610.6,,2
1325.712,597.0,45.33,2
1327.502,607.3,,2
1328.878,598.7,,2
1330.240,595.4,,2
1331.638,619.7,,2
1333.039,620.1,45.48,2
1334.790,593.8,,2
1336.161,601.1,,2
1337.542,607.8,,2
1338.901,582.6,,2
1340.299,605.2,45.63,2
1342.072,607.8,,2
1343.419,580.6,,2
1344.809,606.8,,2
1346.178,600.0,,2
1347.567,612.5,45.77,2
1349.308,586.4,,2
1350.648,581.4,,2
1352.026,605.8,,2
1353.398,592.7,,2
1354.764,592.6,45.92,2
1356.549,611.4,,2
1357.927,600.5,,2
1359.302,603.8,,2
1360.705,611.6,,2
1362.052,586.1,46.06,2
1363.794,583.3,,2
1365.162,599.4,,2
1366.563,618.5,,2
1367.954,613.8,,2
1369.395,638.1,46.21,2
1371.187,618.5,,2
1372.548,591.2,,2
1373.911,595.7,,2
1375.346,643.1,,2
1376.711,597.2,46.37,2
1378.566,650.5,,2
1379.999,628.5,,2
1381.377,602.2,,2
1382.762,606.6,,2
1384.147,610.0,46.52,2
1385.894,589.4,,2
1387.299,623.0,,2
1388.747,650.0,,2
1390.157,626.0,,2
1391.584,631.4,46.68,2
1393.460,669.0,,2
1394.830,600.8,,2
1396.214,609.5,,2
1397.585,601.1,,2
1398.975,614.3,46.83,2
1400.772,621.7,,2
1402.195,635.6,,2
1403.586,613.6,,2
1405.049,650.4,,2
1406.421,601.5,46.99,2
1408.190,601.5,,2
1409.575,610.0,,2
1411.002,625.8,,2
1412.400,617.5,,2
1413.762,596.8,47.14,2
1415.560,615.4,,2
1416.950,614.6,,2
1418.329,597.5,,2
1419.763,641.2,,2
1421.130,599.7,47.28,2
1422.886,595.7,,2
1424.299,624.5,,2
1425.663,596.7,,2
1427.071,625.0,,2
1428.428,583.6,47.43,2
1430.239,628.7,,2
1431.651,628.1,,2
1433.002,584.3,,2
1434.401,618.8,,2
1435.764,593.9,47.56,2
1437.502,584.7,,2
1438.932,632.2,,2
1440.345,627.9,,2
1441.745,620.8,,2
1443.160,619.6,47.71,2
1444.942,611.5,,2
1446.339,608.0,,2
1447.731,615.0,,2
